"city","grid10_id","NDVI_2023_mean","total_20_55_mean","GDP_mean","Unemployment_mean","BD_mean","Urbanization_Rate_mean","Street_Intersection_Density_mean","Walkability_Index_mean","NDVI_2023_gini","total_20_55_gini","GDP_gini","Unemployment_gini","BD_gini","Urbanization_Rate_gini","Street_Intersection_Density_gini","Walkability_Index_gini"
"Dallas",68143,0.480986507936667,669.557953347619,6265366762.05714,0.0366064115471694,0.192901522630737,27.6619047619048,74.9670821721511,10.7179988662132,0.0619433494544383,0.221802092478965,0.0758861863319962,0.0032604391956729,0.178311881993045,0.0561116166211707,0.146889245393925,0.0665507162567704
"Dallas",68144,0.469566530054426,687.974039344262,6283417077.36831,0.0350582782742972,0.193209230289107,29.8672131147541,72.5485762143019,12.1019505160899,0.052962460727727,0.170648273217898,0.099591208917135,0.003130064778539,0.134666825239528,0.0041705695459343,0.15185909798343,0.0610756703870131
"Dallas",68145,0.460414189189189,612.904851351351,4704441763.97838,0.0337444483060059,0.15049867628998,28.1081081081081,50.3845968180755,8.37357357357357,0.0383280671835126,0.271233670390927,0.254726935652383,0.004791156915727,0.203726877126287,0.0507900207900207,0.244199136270753,0.189784803452139
"Dallas",68787,0.402158783784054,471.012474324324,5434619755.93513,0.0379402418041901,0.248870634565105,27.9877091377091,60.3927551881781,11.3310462247962,0.125517664776016,0.450800059870747,0.223022862033872,0.0092950795086804,0.18042170347184,0.0506374665812183,0.297836720272264,0.128259087049104
"Dallas",68788,0.371932193732222,926.044096581196,6484091170.42507,0.0371416653475238,0.242083118713071,29.8581196581197,112.617469977323,14.7023870162759,0.136686552042346,0.558361294003728,0.333912638646107,0.004919764578228,0.214553083826582,0.0045861818060821,0.316986374693562,0.0565357181906981
"Dallas",68789,0.429515865383942,930.113744493269,9752724460.9641,0.0379029221936725,0.212967905560687,29.333836996337,127.065994169949,13.6732795894455,0.153123846321178,0.449487204303294,0.103215824821322,0.0078619639287858,0.240425706451734,0.0202977278040377,0.233115897501018,0.106355865065586
"Dallas",68790,0.400150555555667,726.210818333333,7756873085.15556,0.0350792254006967,0.2200261255571,30,84.4282688217052,10.1633763227513,0.126848016811102,0.319117404125577,0.0011517069091954,0.0163796672051138,0.139815917691843,0,0.198196968577165,0.12064833809913
"Dallas",69433,0.346452294685942,653.843865507246,5878506243.95749,0.0302384984524493,0.269124594827493,27.2521739130435,70.7053864105959,11.4038532321141,0.139828936374412,0.418852959743243,0.08991576128236,0.0423625726151295,0.161193410986285,0.0737863359322253,0.316181316689231,0.125192327176042
"Dallas",69434,0.421607101449304,586.693226069565,7329310161.54899,0.0284783280518558,0.269084009139434,29.7686956521739,94.1240913037997,12.8015138967313,0.14846772215989,0.473828328967968,0.0933055143198682,0.0284207309645862,0.162149035342722,0.0074949643248131,0.207932807965822,0.0870114004635717
"Dallas",69435,0.446959861110667,886.9200450675,9200545918.00889,0.0258682853311507,0.242444209312089,30,119.731312839445,13.1745339305756,0.096289435531527,0.425836609555796,0.0536748788515912,0.081373378737708,0.205826032131509,0,0.168595839127576,0.0747571518310001
"Dallas",69436,0.398237708332833,720.877103333333,9077065438.43556,0.0345629468034832,0.248176498897374,29.985,103.377860104491,12.2029012345679,0.141177439505201,0.265291736609048,0.0401230651330447,0.011956099035932,0.129893919174,0.000496081374020344,0.194752465506526,0.0781683089031795
"Dallas",69437,0.4256673076925,624.561980961538,6798714075.24102,0.0375710738936324,0.191793711569447,26.9413461538462,93.3512284084678,10.1950396825397,0.0818818908665053,0.291739038119527,0.158460180791154,0.0094992506421577,0.172047748956009,0.0748798205613223,0.153135803281836,0.110731429028112
"Dallas",69438,0.287686904762143,405.0386417975,2294064880.15238,0.0273542782922465,0.14668850065209,21.6357142857143,93.7349970951879,9.28769841269841,0.220080231777976,0.432081134795654,0.164801543587408,0.0552954428866913,0.280748294590277,0.0323067490449464,0.218124994418135,0.0986205633716849
"Dallas",70078,0.342721226415472,304.795272692453,4216573350.80252,0.0202417764418015,0.225673829574349,27.672641509434,62.1617107671259,9.94632374962564,0.150598586164609,0.53375529846707,0.147162829474284,0.0590436867265065,0.186217538304772,0.0614440944547611,0.302669628958923,0.131538180173765
"Dallas",70079,0.357578112450482,706.430239156626,7824155328.25703,0.0295052173849066,0.247585348179003,27.378313253012,79.796538012365,11.591712086441,0.119066060951803,0.453774500814266,0.15073234528775,0.0080432410093355,0.17224721378213,0.0663488313401467,0.308011495904696,0.132787244767001
"Dallas",70080,0.396905486111333,730.128853333333,9586444898.98667,0.0301337758286081,0.26866529074808,30,102.425248352058,12.663778659612,0.13756165391007,0.406665090772836,0.0563150740283014,0.0084636908819724,0.132986955796863,0,0.190978314121115,0.098221840732275
"Dallas",70081,0.3997055555555,804.116541666667,8331628882.48889,0.0330693675748452,0.261791300897797,30,101.214412022661,13.2324787596663,0.110990613460344,0.377253215921524,0.0972504354542421,0.0336569717916279,0.115047100867871,0,0.152535255088431,0.0475465438498226
"Dallas",70082,0.36545550314434,740.347635849057,6803295462.56101,0.0377854832948822,0.268140876525134,29.6438679245283,90.9968748891031,12.3590323722399,0.112979935235799,0.272647552141399,0.0959033339821056,0.017764407277917,0.122396037692994,0.0112776717800758,0.187260225737555,0.050611600769102
"Dallas",70084,0.321190804596896,459.117005695345,2155634260.45057,0.0262730434193327,0.176465898222322,21.5844827586207,84.2175302312104,8.777969348659,0.201413771384094,0.331744362003963,0.265367124198726,0.016667271612271,0.252816883781735,0.0415368639667705,0.1485219754582,0.0872194574239036
"Dallas",70726,0.383241740413009,802.516026548673,8024900209.27434,0.031079698580163,0.244342149820475,29.9800884955752,107.933754723577,12.5130753382966,0.09141669186373,0.366778700782228,0.118031037340809,0.0022638060145359,0.11235968331592,0.000658280125621791,0.154670959288055,0.0737299307011894
"Dallas",70727,0.367299375000333,656.77754,8483350114.13333,0.0304400001696825,0.245920433228214,30,121.96994643783,13.3533360890653,0.0910013469184903,0.28240870852726,0.0556150561205037,0.0143594322316572,0.129289497594026,0,0.179129080160378,0.0531506831702918
"Detroit",154858,0.404967907801809,808.660654255319,4127414807.30609,0.0472270944904525,0.255270276773483,29.7042553191489,109.512235298745,8.63264355817547,0.066030666939642,0.22610332305082,0.108117116949285,0.004827193251563,0.10308837660569,0.009461768116958,0.132693547524111,0.0861787214532147
"Detroit",155503,0.443113996763883,720.739792038835,4656189999.35163,0.0446615502638641,0.245006302028026,29.8980582524272,103.367439263343,8.76179180851511,0.0562154831270377,0.264749893166025,0.0477186416964155,0.0231354416945856,0.150622605410155,0.003314117630368,0.116465612502655,0.103101351961167
"Detroit",155504,0.348498637820673,572.006324795308,4614571735.73592,0.0504085021863329,0.233309471872277,30,88.7777711336856,10.9454218813594,0.101959933742795,0.540530680896159,0.0894343946053054,0.0372407069278936,0.165318366470637,0,0.158807503613379,0.134713319715779
"Detroit",155505,0.2918406944435,564.929900966667,4426481478.58079,0.065276320410272,0.237941500296195,30,111.750076926635,13.3717745911496,0.110622717335443,0.510584440013003,0.0883294693168885,0.0171908503934382,0.130299840408329,0,0.164746236639293,0.0763416136656011
"Detroit",155506,0.10003611111,1501.939,4538286131.2,0.048964792490796,0.213329170520107,30,193.652528766862,16.6213293650794,0.403965234780818,0.165745930945117,0,0,0.249588864720047,0,0.05374039516715,0.031190997733915
"Detroit",156149,0.466649915824747,635.136098989899,4597776803.94343,0.057757966416972,0.217461606619334,29.9,89.135130217983,10.5904453384251,0.0668183027741677,0.289883664350953,0.0950724009661384,0.0722365301844569,0.207334769394495,0.0031960427217344,0.158786486292969,0.107318784762907
"Detroit",156150,0.402868750000185,806.008649074074,6160026433.42222,0.0734827298147359,0.277343157816816,30,106.8353652617,12.7528694556472,0.0696006609347577,0.279630961307178,0.0168018329322481,0.0497946246042183,0.0933146523578105,0,0.113083799776931,0.0352871579034183
"Detroit",156151,0.356214120370278,705.883909722222,5297334061.51111,0.0784001713392246,0.238359991667999,30,119.19416519749,13.294683051859,0.103075697426514,0.458504873372929,0.0579977925589185,0.0320854129449823,0.129841516260353,0,0.161831041065476,0.0519558538572042
"Detroit",156152,0.380485652921031,507.763633587629,4808133594.17182,0.0726187385358238,0.209399721978866,30,117.259461610353,13.1375735757179,0.166207777597149,0.541228887778213,0.0341129665050471,0.0167900956958904,0.155660621764314,0,0.185485962637206,0.0625871306426419
"Detroit",156153,0.484174186992195,620.971680487805,4320630463.89594,0.055512060475472,0.248746050021997,29.8252032520325,104.135041993982,11.7169919285773,0.119226682882964,0.254883625708271,0.159418545129037,0.088890551577259,0.123311645169305,0.0055914393136026,0.126654758609722,0.0602006079134948
"Detroit",156795,0.481847222223016,700.338458730159,4493239710.83011,0.071758572876769,0.226432906493308,28.7309523809524,96.5999782061867,10.6925222558159,0.0356851117743318,0.205306378495909,0.132749753951758,0.0161341325850732,0.123732863368838,0.034121656728767,0.154305929881095,0.120738603125273
"Detroit",156796,0.421912580127981,864.232528846154,6774803394.02977,0.0741819011283822,0.281269451460013,29.775,119.930542911821,11.999974357907,0.056723252733532,0.177326147697866,0.0228223048311365,0.0060494906866209,0.0843804738669382,0.0071710163504389,0.120751327517877,0.0823124823369252
"Detroit",156797,0.407412808641759,678.909693518519,6767894806.17072,0.080320628994709,0.247881732467148,30,92.2603133651304,11.3586756564766,0.0832833445175958,0.334375424347454,0.0390956840313073,0.0377747186979924,0.139906469676039,0,0.168659664116878,0.0977988663107884
"Detroit",156798,0.41245292022735,626.771712820513,7045318128.69885,0.0896219118856497,0.260893795034315,30,107.125779271271,11.191390194168,0.0762079376470697,0.357953800427527,0.074246219028489,0.0656814955419824,0.115870721677476,0,0.171776433745931,0.101446390059557
"Detroit",156799,0.474165120274742,770.815847319588,5746469373.77778,0.0600806904873617,0.258873836915057,29.839175257732,101.461624590215,10.1278703207827,0.100082336647403,0.230021719564585,0.208363585968536,0.0195614207518913,0.107487190225695,0.0052515201768933,0.130546124671763,0.125387792370217
"Fort_Worth",66843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",66844,0.41118115941913,730.04052173913,3137789789.49565,0.0316439080967673,0.210582784984423,21.5282608695652,88.2543229018271,8.10039682539683,0.0525046950823378,0.170942972438156,0.347377691101681,0,0.0680114229696496,0.0387585667935496,0.100469736877356,0.0801590816927239
"Fort_Worth",66845,0.449544999998,548.3338,1740521267.2,0.0316439080967673,0.21981860101223,20.06,95.078169997334,9.23015873015873,0.0309928186625632,0.0710263711629668,0,0,0.0574899541252543,0.0344965104685942,0.0646092427010672,0.0456233877901977
"Fort_Worth",66846,0.4705208333325,560.74075,5493954039.46667,0.0236985565601336,0.178697496652603,20.125,45.8552486393531,7.24444444444444,0.0182444100053455,0.0644405413731746,0.0731752171772858,0,0.0937702058657195,0.0555900621118012,0.200615101728528,0.0736196319018405
"Fort_Worth",67488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",67489,0.38585,856.7415,6125495637.33333,0.0235777537706095,0.214268006384373,26.85,90.2204491084924,12.3541666666667,0.0182497516262796,0.161944122001794,0,0,0.037523099640055,0.0251396648044692,0.0179717875818276,0.005902192242833
"Fort_Worth",67490,0.379836144578072,768.469801325301,7995722434.10763,0.0372957270547491,0.209056952362319,28.7126506024096,92.6113267057106,10.9197121820616,0.0630130525141157,0.238495263146607,0.0843229085659636,0.0127909435284244,0.126267833694487,0.0370649456816418,0.179301901122991,0.122333520095328
"Fort_Worth",67491,0.318086594203043,313.286743913043,5441841384.9971,0.0358545536820311,0.189430782976358,26.0173913043478,47.5049687340436,10.6955314009662,0.171836987834582,0.449437970517427,0.133954423193755,0,0.187555342877967,0.0829312950476633,0.22420214643346,0.0821147483598505
"Fort_Worth",67492,0.457770945945946,553.092189189189,6171033230.99099,0.0275186308328733,0.187885350874952,29.1445945945946,73.4776010096688,7.78165486915487,0.0610626936878242,0.224173986468244,0.130569139025134,0.0305447357665352,0.093156839496767,0.0247450120867842,0.120981251784105,0.0741539017935987
"Fort_Worth",68134,0.33829166667,711.51,510970882.133333,0.0328796149585423,0.152379006147385,21,59.3853918731814,5,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",68135,0.39533395833425,677.455671025,4518336249.22667,0.032647068428844,0.19593997602351,26.9825,91.2797258896368,10.8187996031746,0.0928882516531652,0.309900138569919,0.189162441770527,0.0069449686409068,0.174776037729805,0.0712475678680626,0.142862584467684,0.182139706657741
"Fort_Worth",68136,0.390215598290385,726.194025641026,6726484372.34872,0.0305922283718139,0.239778666733167,27.8070512820513,140.019509819481,13.4301103988604,0.108107314816191,0.2190264143658,0.0147997457286424,0.0405828439093969,0.112053870919563,0.0551427755720155,0.195137222605716,0.0689527348029008
"Fort_Worth",68137,0.394609132420411,634.690379452055,6475718794.40365,0.0411623425844775,0.20142798615645,28.5821917808219,103.597881303554,12.8691210045662,0.090791123098488,0.218302520527661,0.0250817426649792,0.066202623826542,0.144027576004536,0.0367358327670707,0.181908748698156,0.0675054811436948
"Fort_Worth",68138,0.447338516260488,441.430269837439,6517278043.9935,0.0351247151871903,0.190078060415278,28.3140243902439,77.9881030819282,8.90221399535424,0.0808123952265489,0.263364512394975,0.100779073595725,0.0359036996585001,0.142180932087151,0.0469444568463128,0.148017921339567,0.132971540210775
"Fort_Worth",68780,0.380458333335,744.8785,510970882.133333,0.0304749227185242,0.153585501015186,21.6428571428571,73.5289556388605,5.3,0.0554156171260303,0.0223986193721526,0,0.0394536232663916,0.0039277629067419,0.0148514851485148,0.0961768302214544,0.0283018867924528
"Fort_Worth",68781,0.393884876542963,629.794592592593,1296225719.46667,0.0296733586385182,0.186044000089168,27.5203703703704,74.6711470355875,7.0803840877915,0.0750869292383344,0.258133214413728,0.0947343139167391,0.0360172274293007,0.156195713030125,0.063759088185439,0.151032025551023,0.132577323138389
"Fort_Worth",68782,0.402222222222898,628.877942028986,5875904593.62319,0.0346332197786937,0.211051056782404,28.6429606625259,105.496047089894,12.5503297293152,0.120870774977906,0.340245132524136,0.0232091993079775,0.0033632944027324,0.192478159167451,0.0353259658304542,0.167981720263788,0.104889030679848
"Fort_Worth",68783,0.416905864197593,653.677064814815,5204557801.24444,0.0353430925290229,0.229704093326021,27.9604497354497,97.225852353903,11.1425546247306,0.0781211334781193,0.313892042450931,0.016635689608632,0.008685219778066,0.082308805012014,0.0513738839487132,0.18195621469037,0.136991292331729
"Fort_Worth",68784,0.435015591397097,640.146512903226,5558977155.02796,0.0382892695290547,0.210652774380099,27.9684331797235,75.9831959456195,9.30221987540536,0.0767890035808928,0.273514365209164,0.0194572410415678,0.021775208548204,0.124565695449681,0.0515539589032103,0.173084628813263,0.114785295472197
"Fort_Worth",68785,0.41526981982,716.451295945946,5605985072.2018,0.0382325288334276,0.204052931754976,28.7959459459459,85.4156116710881,8.41835049335049,0.142307126157318,0.397261538468184,0.0695264562416847,0.0060235364313558,0.153932214078105,0.0350968313096991,0.19567847217871,0.112482296942126
"Fort_Worth",69427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",69428,0.325465123456296,644.935114814815,4148067157.33333,0.0312607967471823,0.232856406657784,22.1092592592593,61.0014384464312,7.62256025867137,0.081530814697629,0.392847200228139,0.0988936405533033,0.0080773234058025,0.112859596662303,0.0784915915161329,0.296501205379579,0.117997153947015
"Fort_Worth",69429,0.371371608527326,765.854647244186,7956057586.10853,0.0297969695908254,0.219585080869323,28.2802325581395,97.5233863158261,9.26769718223207,0.086020643888059,0.272641093330036,0.0505532798877358,0.0090560803448934,0.121905092614739,0.0501112542228316,0.189541299299842,0.110853777391721
"Fort_Worth",70073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",70074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort_Worth",70075,0.365114969136482,756.332937037037,4385471846.4,0.0261459816443071,0.202798870012716,26.7287037037037,83.4246399765721,8.95174897119342,0.0669557454256943,0.250833676146467,0.291762035657585,0.0214624131311573,0.0762863996060165,0.0742735842157327,0.159599776520484,0.0891617790343239
"Fresno",102770,0.319791666665294,668.587764705882,5054622907.73333,0.0601410830085671,0.265753470799502,29.2588235294118,89.5949781763103,13.1679271708683,0.109231833910143,0.274700579433392,0.0247430998126926,0.0219810751237625,0.12804777372302,0.0221386503938125,0.223479801377172,0.07806974351659
"Fresno",102771,0.272847740113559,581.057001694915,4746852944.12655,0.0561032564476444,0.258118542321658,29.5898305084746,59.8524239025117,10.7917843691149,0.16564948985823,0.442029700540546,0.0452488636735799,0.0246704179443632,0.130333115909957,0.0127414754247967,0.324394415339504,0.14560317868474
"Fresno",102772,0.386030303030909,742.777454545455,4291004296.53333,0.0424930303990465,0.199855639175935,29.2636363636364,54.1337588374825,9.91919191919192,0.0915820422616293,0.269538637603121,0,0,0.0982179193845749,0.0208421587731932,0.101085564132119,0.0786891316422884
"Fresno",103415,0.314952564103846,895.809769230769,5242965947.73333,0.05565657211782,0.205827925067681,27.8736263736264,62.2246962296709,9.77393162393162,0.0692120757059312,0.179962143404931,0,0,0.137580769369843,0.0459900832461447,0.157159723580934,0.139585568556755
"Fresno",103416,0.3066658333332,810.322818,6009998863.85993,0.0584954025432371,0.293377361148596,29.625,89.0785479498294,13.3750383597884,0.114794768463888,0.320310741934457,0.0777155675759105,0.0059181842362188,0.171911132320092,0.0118343580470162,0.178302437017167,0.0834804113205826
"Fresno",103417,0.2883271505375,945.451203467742,5720160060.08022,0.0565361599094327,0.312030629570326,29.6793202764977,90.4418606415287,13.6543309438471,0.0860252735607495,0.273879539500222,0.0901026129017135,0.034474407617116,0.142784904282812,0.0103104568892299,0.146604156984402,0.0552823871082055
"Fresno",103418,0.322162398373902,750.930748780488,3991182038.99837,0.0412005881517692,0.283260074512261,27.4691637630662,70.8941109625394,10.6549409601239,0.096999782984821,0.262043025535066,0.178377805975447,0.0030604399650596,0.135397166567855,0.0648826615998872,0.16503118745816,0.113499234202193
"Fresno",104061,0.311850757575909,723.405436363636,2463779325.47879,0.0438364486236005,0.231257089159705,27.8045454545455,72.5553407407327,9.53295454545455,0.0964029290171973,0.350709727059564,0.512735306046067,0.0367692884015073,0.191245020030823,0.0547059610325917,0.160534940705152,0.0940342752835302
"Fresno",104062,0.355070512820513,616.565600512821,3357635718.1368,0.0452823142012949,0.315360769438438,28.4371794871795,89.011306267178,13.2230336792837,0.114363305649802,0.347271070314524,0.437005743229342,0.0654936133891993,0.0974963885642168,0.0460951218356204,0.11672210780903,0.0864068976297944
"Fresno",104063,0.33032858187193,765.575735087719,3085742580.44602,0.0482399160032509,0.301682131427234,29.4118421052632,88.985805128208,12.6627483059501,0.0893347704181759,0.277044598495501,0.338786050286623,0.0493705505883377,0.140977732818533,0.0180193508570483,0.143319236337144,0.093709349067261
"Fresno",104708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fresno",104709,0.374745833334375,789.9985,1574666344.53333,0.0429170445100932,0.30683543626219,26.80625,99.5378141937423,10.3074156746032,0.0651471066477622,0.168277465479365,0.0069450462556504,0.0984438313374954,0.103556255931469,0.0647441128468174,0.0838698170905333,0.0743155896966999
"Gilbert",72498,0.257592708334,740.58985,3034351947.30667,0.0215948579507626,0.279739051312208,26.371369047619,78.5287258142748,7.68611111111111,0.060635996748732,0.232911810092995,0.200815484542434,0.0113282916757772,0.107686085852921,0.0801294581289683,0.198150609610234,0.0697009396458258
"Gilbert",72499,0.259442028985217,789.080891304348,2689265855.44348,0.0231777120812569,0.287524259608725,27.3086956521739,84.6104547503965,8.25157004830918,0.0656664671039473,0.305677796997347,0.260467030786713,0,0.08757324584583,0.0598215460013982,0.214172886301004,0.0898710663988001
"Gilbert",73143,0.223759144542743,945.96737079646,6821899216.45714,0.0309359213792592,0.300507894197924,29.916814159292,109.509589911339,11.9428032963431,0.0772014049222857,0.250984808104038,0.0879553102836802,0.0312429603214969,0.117460534595036,0.0027360697870567,0.172532796443943,0.0978123443677823
"Gilbert",73144,0.264300175438316,872.173398947368,5524103276.57305,0.0256784788680397,0.253671304175728,29.8247368421053,100.981744872976,10.2662573099415,0.103852166748667,0.26629189413002,0.151445009089053,0.024577792932077,0.150478988810206,0.0056310504675049,0.162108146237948,0.103654646804819
"Gilbert",73145,0.262968421053158,1196.73115263158,3967576639.32632,0.0239724322657857,0.261781050186408,26.9289473684211,117.952542752344,8.61111111111111,0.0713081839944386,0.260393828607998,0.0627763669114041,0.0194461939716305,0.140113617033174,0.070082858862195,0.158325108679037,0.0877848270931998
"Gilbert",73789,0.205193263888583,1073.99585,7381044291.11933,0.0409254568238396,0.330065350482861,30,113.779674702139,13.0786127645503,0.0978876085537383,0.307590739332621,0.128187672508473,0.0249953302969218,0.0888330106994092,0,0.137974526342575,0.0637253739157197
"Gilbert",73790,0.243867577031176,824.695764705882,6223647324.20339,0.03032622863683,0.302271035413782,29.9848739495798,125.24142638875,12.4268557422969,0.140853294248315,0.246395623691364,0.178537846542703,0.0403970494332418,0.129256531469356,0.000500216901961727,0.177790265493246,0.0778908225552027
"Gilbert",73791,0.224342525772887,674.047997525773,4589233310.57778,0.0305305925055266,0.277074567666373,29.9814432989691,123.285251221877,9.91554778268696,0.135489382995499,0.316838591778425,0.184211380608473,0.0265587381757895,0.136340813769883,0.000612558730131722,0.121933515945203,0.123301339338507
"Henderson",95716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henderson",95717,0.15022187499875,730.230375,4325690276.26667,0.0268343543074726,0.336485501378775,26.4866071428571,71.2920137776894,6.88263888888889,0.0344707134564246,0.307075031800752,0.121225249731142,0,0.0533612387313277,0.0662186077869543,0.170012570215075,0.0460473211583089
"Henderson",96362,0.170874444444667,1175.32462888889,5200418637.74815,0.040332122683751,0.29276720037063,27.4007407407407,124.158195127542,10.0662610229277,0.147320114954186,0.329726626216414,0.147662735423087,0.0074370102142574,0.138571691591699,0.0619682265055464,0.193017515573561,0.175757108541814
"Henderson",96363,0.204913151041094,549.35065,5158690233.36296,0.0316096320646582,0.301742655690759,27.8645833333333,84.0199331650569,8.67981770833333,0.154390398897445,0.395253593681041,0.139039966593358,0.0699936126384551,0.119642122309573,0.0570680490654205,0.232503201503931,0.203591021754706
"Henderson",96364,0.142387643678621,671.131758685793,2629682650.33563,0.0375383077835146,0.220333723672505,27.5431034482759,92.7772854317155,9.28613847837986,0.0598467852013699,0.326449991781346,0.128938334294941,0,0.264609812659025,0.0624812476390912,0.232895350282624,0.10117925545745
"Henderson",96365,0.1336041666675,472.752875,2107163612.26667,0.0381506153544332,0.214836378581822,24.1875,94.3719215392329,9.65659722222222,0.0552588492051753,0.260348198569919,0.0810339835055916,0.0060186536170191,0.225608402232706,0.0987726098191214,0.361051958766996,0.0646731509115098
"Henderson",97009,0.182047672672613,824.979675675676,6702383005.63394,0.0417716814146405,0.306121540834775,29.8175675675676,115.800259711955,12.58818997569,0.163776949586847,0.313237471936287,0.0492173450689614,0.042987217087839,0.12004948470644,0.0058867841328752,0.134476714887733,0.0945982381520044
"Henderson",97010,0.140805522089398,662.574645209952,3926235804.06747,0.0487961840252449,0.219526385462069,28.7771084337349,98.9485931653569,10.5436794798241,0.106387886730379,0.409992156138299,0.245875994256956,0.0617367634786983,0.252763725854787,0.0362030916212473,0.240530465757562,0.0893630914670218
"Henderson",97011,0.141198611111667,460.771416666667,2144132642.84444,0.0398059538736981,0.17634283627073,25.5916666666667,139.852465079849,9.96851851851852,0.0355996445765495,0.318393441771049,0.0757502121244939,0.0392690259926801,0.370668282731161,0.0802670140019537,0.150579041546299,0.0353117840113939
"Henderson",97655,0.165581022408571,1124.14566218487,9297569716.5017,0.054780777786872,0.317214865613134,29.5295918367347,126.343422878326,12.3330694398972,0.156250689138078,0.285822738538075,0.057062660577971,0.0200951306276519,0.130808658206256,0.0149103240103268,0.156545872083035,0.102358885378752
"Henderson",97656,0.154496153846154,1166.81673076923,8358648968.53333,0.0525653201152219,0.227565308316396,24.682967032967,104.101897222477,8.59230769230769,0.163466405721212,0.342601528350328,0,0.0471667954850031,0.127064163251464,0.0811884951857794,0.23367883028478,0.154121616968528
"Henderson",97657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houston",41671,0.505764529915128,756.650974358974,7513703755.70598,0.036645120547019,0.174559538372052,26.2830280830281,61.0521718442421,7.55862332112332,0.0577326219981342,0.193045131681745,0.201540712293136,0.0477762899551361,0.119611577099854,0.0738859343742786,0.128618627323337,0.160806142608942
"Houston",41673,0.492023529411765,679.121823529412,3316885650.57255,0.027273633897737,0.175866176976877,21.7235294117647,58.1350992063132,7.62124183006536,0.0643329901418336,0.175282187014497,0.091592721935058,0.0432494403018515,0.0860735452585681,0.0233350854557907,0.113630411460087,0.0728855840608187
"Houston",41674,0.494600000000217,786.6806,8449430467.89565,0.0283516888762275,0.206046195781749,25.122049689441,76.7844695904994,8.81473429951691,0.0660871979434791,0.226229637439533,0.163279877258691,0.0270636406475558,0.105189801112257,0.0880835248996841,0.117284198862437,0.093605801708249
"Houston",41675,0.515495903954407,736.682315254237,5958788704.90395,0.0326421467896683,0.199642762541771,26.803995157385,91.4885870998528,8.75991727199354,0.0699219235599487,0.264729416183694,0.0779479190351304,0.0103435709258094,0.129283576762632,0.0744051676870178,0.145837213858748,0.0700540167945321
"Houston",41676,0.414171249999,569.66031,3970718899.2,0.0295037210580617,0.177840401418507,22.045,86.6910028212859,9.17361111111111,0.230653634618725,0.256038937485394,0.0376044302770337,0.0343854765002926,0.15511110330123,0.0212519845770015,0.0635339832734376,0.0407418622255866
"Houston",42315,0.494283169934902,559.378654901961,8173074112.4183,0.0234609377234349,0.173766000159815,28.0886554621849,72.9140927856433,8.39063180827887,0.0688957661457308,0.281257139351822,0.192667279245676,0.0025878892389137,0.172336381711767,0.0493597946775205,0.181770679547227,0.0945010673757728
"Houston",42316,0.426962626262323,650.178407070707,10537415277.6404,0.0347602505183301,0.201075040255532,29.9666666666667,80.6098397794736,9.74642990754102,0.104575459767453,0.367644593273704,0.146252612958079,0.0717318542172232,0.10900786187955,0.0010908968336412,0.202649166655191,0.13749234315109
"Houston",42317,0.463289444444222,832.286055555556,11768631757.9378,0.0418746876055661,0.203938389072816,29.7637566137566,89.0855123430188,11.0901758580925,0.0564719004599773,0.261109927623783,0.113379408248071,0.0336572744835209,0.146931654677204,0.0074809172367546,0.206710393410381,0.10965513967434
"Houston",42318,0.459056623931538,668.731361538462,11272331398.7829,0.057485846284768,0.176101384445643,26.7161172161172,78.1122423721364,11.2015771265771,0.0801842863128284,0.213693279716031,0.162829943324785,0.0090037201718876,0.166018010480511,0.0666592839075186,0.155378675991679,0.0812496190440055
"Houston",42319,0.469659074074222,689.641323777778,8688681525.85481,0.0550960141880527,0.187984110414982,26.5533333333333,86.7565640090984,10.9079850088183,0.0779699274897476,0.270885108617653,0.156876951100149,0.0058908057753228,0.137049106128667,0.0755005067834593,0.161027087062828,0.137792704988314
"Houston",42320,0.426999082568716,754.767506146789,9548625804.13456,0.0424375350527123,0.202011871707002,29.0463302752294,102.68404328058,10.0470480801903,0.0789668133141575,0.26465516516451,0.10421256002061,0.0724362792288995,0.151838735573309,0.0289428646341414,0.165516431445656,0.124471862953905
"Houston",42321,0.492354807691731,586.813211538462,4905054258.70769,0.0328765769769458,0.21048142388463,27.2473443223443,84.560526282982,8.34610042735043,0.0691636282207501,0.259515177141575,0.246342063869444,0.000523193491386642,0.0984496129585204,0.0725324085911366,0.204158191366918,0.105509827891884
